gps_num,gps_fix,gps_alt,app,SiteName,SiteAddr,s_d0,s_d1,s_h0,area,gps_lat,s_t0,gps_lon,date,device_id,name,time,s_d2,timestamp,c_d0,c_d0_method,hcho,odm,adf_status,fw_ver,s_g1,model
9,1,2,AirBox,臺中市立豐原高中(2019),臺中市豐原區水源路150號,5,5,72,,24.25719528,27.1,120.7418095,2020-09-25,08BEAC09FF12,,01:22:56,3,2020-09-25T01:22:56Z,5,SVR/30/14.1,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立臺中啟明學校(2019),臺中市后里區廣福里三豐路三段936號,8,8,69,,24.30478166,27.5,120.7232066,2020-09-25,08BEAC09FF14,,01:24:33,6,2020-09-25T01:24:33Z,8,SVR/30/9.42,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立僑忠國小(2019),臺中市潭子區中山路二段31號,10,16,80,,24.20236354,26.8,120.7032586,2020-09-25,08BEAC09FF16,,01:21:13,8,2020-09-25T01:21:13Z,10,SVR/30/8.44,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立豐原高商(2019),臺中市豐原區圓環南路50號,6,6,78,,24.24657,28.1,120.7145,2020-09-25,08BEAC09FF18,,01:22:59,4,2020-09-25T01:22:59Z,6,SVR/30/12.89,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立中正國小(2019),桃園市中壢區榮民路329號,43,50,100,,24.96187166,25.1,121.26277,2020-09-25,08BEAC09FF1A,,01:21:54,28,2020-09-25T01:21:54Z,N/A,N/A,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立安慶國小(2019),雲林縣虎尾鎮民主路卅六號,18,20,67,,23.7029334,31.1,120.4333605,2020-09-25,08BEAC09FF1C,,01:20:07,11,2020-09-25T01:20:07Z,12.67,GAM/7/11.41,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立東新國中(2019),臺中市東勢區東新里東環街123號,7,7,76,,24.26335737,27.5,120.829858,2020-09-25,08BEAC09FF1E,,01:21:02,4,2020-09-25T01:21:02Z,7,SVR/30/15.12,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立外埔國小(2019),臺中市外埔區外埔路878號,5,6,81,,24.33261333,26.7,120.65355,2020-09-25,08BEAC09FF20,,01:20:27,3,2020-09-25T01:20:27Z,5,SVR/30/12.06,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺南市市立喜樹國小(2019),臺南市南區喜東里喜樹路133號,30,34,96,,22.93516976,30.8,120.1862816,2020-09-25,08BEAC09FF22,,01:20:02,17,2020-09-25T01:20:02Z,18.46,GAM/14/5.8,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立吳厝國小(2019),臺中市清水區吳厝里吳厝路35號,6,6,100,,24.26712609,26.8,120.6027008,2020-09-25,08BEAC09FF24,,01:23:34,4,2020-09-25T01:23:34Z,6,SVR/30/13.38,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立中正國小(2019),雲林縣虎尾鎮林森路一段六四號,23,25,100,,23.71891125,29,120.4418611,2020-09-25,08BEAC09FF26,,01:24:00,14,2020-09-25T01:24:00Z,14.73,GAM/7/10.53,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立石龜國小(2019),雲林縣斗南鎮石龜里南生路一號,38,39,100,,23.6418905,29.2,120.4826754,2020-09-25,08BEAC09FF28,,01:22:56,27,2020-09-25T01:22:56Z,23.78,GAM/7/10.05,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立富台國小(2019),桃園市中壢區中山東路三段369號,39,47,96,,24.94210666,24,121.252075,2020-09-25,08BEAC09FF2A,,01:21:06,25,2020-09-25T01:21:06Z,19.45,SVR/7/5.0,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立太平國中(2019),臺中市太平區中山路2段116號,7,7,88,,24.14911656,29.5,120.7370825,2020-09-25,08BEAC09FF2E,,01:20:44,4,2020-09-25T01:20:44Z,7,SVR/30/9.75,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立中平國中(2019),臺中市太平區太平路300號,8,9,78,,24.123075,29.3,120.718481,2020-09-25,08BEAC09FF30,,01:20:07,5,2020-09-25T01:20:07Z,8,SVR/30/8.49,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立重光國小(2019),雲林縣斗南鎮將軍里溫厝一號,21,23,100,,23.6571431,32.5,120.5113053,2020-09-25,08BEAC09FF32,,01:23:27,13,2020-09-25T01:23:27Z,13.7,GAM/7/7.0,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,嘉義縣縣立仁和國小(2019),嘉義縣梅山鄉太和村社前湖6號,13,14,93,,23.55605497,26.6,120.7235083,2020-09-25,08BEAC09FF34,,01:22:37,8,2020-09-25T01:22:37Z,10.81,GAM/7/25.13,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立廉使國小(2019),雲林縣虎尾鎮廉使里卅二號,25,25,75,,23.71716907,28.7,120.4206033,2020-09-25,08BEAC09FF36,,01:21:03,18,2020-09-25T01:21:03Z,18.07,GAM/7/12.68,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立博屋瑪國小(2019),臺中市和平區達觀里東崎路一段育英巷6號,10,10,100,,24.32799,27,120.9211916,2020-09-25,08BEAC09FF38,,01:24:03,7,2020-09-25T01:24:03Z,10,SVR/30/17.53,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立棋山國小(2019),雲林縣古坑鄉棋盤村棋山路四九號,29,31,98,,23.6863643,29.3,120.6038715,2020-09-25,08BEAC09FF3A,,01:22:10,15,2020-09-25T01:22:10Z,18.67,GAM/7/6.64,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立永光國小(2019),雲林縣古坑鄉永光村文昌路八四號,25,27,81,,23.62612264,29.3,120.5540037,2020-09-25,08BEAC09FF3C,,01:20:45,14,2020-09-25T01:20:45Z,17.88,GAM/7/9.59,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立文安國小(2019),雲林縣斗南鎮延平路一段一八九號,21,22,88,,23.6916177,29.5,120.4811326,2020-09-25,08BEAC09FF3E,,01:22:29,14,2020-09-25T01:22:29Z,15.27,GAM/7/6.89,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,嘉義縣縣立大林國小(2019),嘉義縣大林鎮西林里中正路423號,23,30,100,,23.60349403,32.1,120.4519373,2020-09-25,08BEAC09FF40,,01:22:56,16,2020-09-25T01:22:56Z,14.73,GAM/7/15.34,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立光正國中(2019),臺中市大里區鳳凰路68號,8,9,88,,24.09505491,29.8,120.7188797,2020-09-25,08BEAC09FF42,,01:22:54,5,2020-09-25T01:22:54Z,8,SVR/30/10.13,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立中坑國小(2019),臺中市和平區中坑里中坑巷41號,10,11,88,,24.236745532,26.5,120.879840888,2020-09-25,08BEAC09FF44,,01:21:14,7,2020-09-25T01:21:14Z,10,SVR/30/20.36,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立光明國中(2019),臺中市西區自由路一段75號,4,4,80,,24.13251966,28.6,120.6726876,2020-09-25,08BEAC09FF46,,01:21:09,3,2020-09-25T01:21:09Z,4,SVR/30/3.88,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立文華高中(2019),臺中市西屯區寧夏路240號,6,6,67,,24.17004793,28.7,120.6598281,2020-09-25,08BEAC09FF48,,01:20:48,4,2020-09-25T01:20:48Z,6,SVR/30/2.77,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立福民國小(2019),臺中市新社區福興里福民16之7號,10,10,82,,24.15948701,26.5,120.8643162,2020-09-25,08BEAC09FF4C,,01:22:11,6,2020-09-25T01:22:11Z,10,SVR/30/22.67,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立軍功國小(2019),臺中市北屯區軍福十三路300號,3,3,65,,24.17372166,28.6,120.7198433,2020-09-25,08BEAC09FF50,,01:22:49,2,2020-09-25T01:22:49Z,3,SVR/30/8.36,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立臺中高工(2019),臺中市南區高工路191號,5,5,78,,24.1136594874,31,120.661511086,2020-09-25,08BEAC09FF52,,01:21:18,3,2020-09-25T01:21:18Z,5,SVR/30/4.74,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立三光國中(2019),臺中市北屯區三光一街77號,5,5,73,,24.16756409,28.3,120.6980819,2020-09-25,08BEAC09FF54,,01:23:32,3,2020-09-25T01:23:32Z,5,SVR/30/6.04,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立光復國小(2019),臺中市中區三民路二段148號,5,5,62,,24.166959,29.3,120.678557,2020-09-25,08BEAC09FF58,,01:19:45,3,2020-09-25T01:19:45Z,5,SVR/30/4.16,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺南市市立南區新興國小(2019),臺南市南區新興路22號,41,50,100,,22.9795065,29.1,120.196457,2020-09-25,08BEAC09FF5A,,01:22:08,25,2020-09-25T01:22:08Z,24.05,GAM/14/0.91,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立長億高中(2019),臺中市太平區長億六街一號,8,9,77,,24.11323853,29.6,120.7217441,2020-09-25,08BEAC09FF5C,,01:23:02,6,2020-09-25T01:23:02Z,8,SVR/30/9.26,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立豐田國小(2019),臺中市豐原區田心路二段290號,5,5,84,,24.23750147,27.5,120.7218282,2020-09-25,08BEAC09FF5E,,01:20:53,3,2020-09-25T01:20:53Z,5,SVR/30/12.55,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立豐原國中(2019),臺中市豐原區三豐路一段321號,7,8,77,,24.26134861,27.8,120.7193902,2020-09-25,08BEAC09FF60,,01:24:24,4,2020-09-25T01:24:24Z,7,SVR/30/14.11,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立四張犁國中(2019),臺中市北屯區后庄路699號,6,6,72,,24.19403374,28.5,120.6770694,2020-09-25,08BEAC09FF62,,01:19:48,4,2020-09-25T01:19:48Z,6,SVR/30/5.94,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立四德國小(2019),臺中市霧峰區四德路504號,8,8,74,,24.0609347,31.3,120.6676329,2020-09-25,08BEAC09FF64,,01:20:19,6,2020-09-25T01:20:19Z,8,SVR/30/10.48,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立中山國中(2019),臺中市西屯區寧夏路179號,6,6,81,,24.1683752765,28.5,120.659891702,2020-09-25,08BEAC09FF66,,01:24:58,4,2020-09-25T01:24:58Z,6,SVR/30/2.64,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立沙鹿高工(2019),臺中市沙鹿區臺灣大道7段823號,10,11,81,,24.2385728306,26.7,120.565709621,2020-09-25,08BEAC09FF68,,01:21:28,7,2020-09-25T01:21:28Z,10,SVR/30/12.29,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立南勢國小(2019),桃園市平鎮區中豐路南勢二段223號,40,48,85,,24.909734726,25.2,121.211433411,2020-09-25,08BEAC09FF6A,,01:24:24,24,2020-09-25T01:24:24Z,21.14,SVR/7/4.87,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立溪南國中(2019),臺中市烏日區溪南路一段731號,8,8,74,,24.07145105,31.2,120.6444835,2020-09-25,08BEAC09FF6C,,01:21:46,5,2020-09-25T01:21:46Z,8,SVR/30/8.96,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市楊梅高中(2019),桃園市楊梅區高獅路5號,37,43,96,,24.92166732,25,121.1487916,2020-09-25,08BEAC09FF6E,,01:20:07,25,2020-09-25T01:20:07Z,18.7,SVR/7/6.57,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立仁愛國小(2019),臺中市北屯區四平路71號,6,7,82,,24.1800683,27.8,120.6714507,2020-09-25,08BEAC09FF70,,01:23:20,4,2020-09-25T01:23:20Z,6,SVR/30/4.39,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立安和國中(2019),臺中市西屯區天助街1號,8,8,78,,24.1734614,28.6,120.6167773,2020-09-25,08BEAC09FF72,,01:19:57,5,2020-09-25T01:19:57Z,8,SVR/30/3.43,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立潭子國小(2019),臺中市潭子區中山路二段435號,6,6,78,,24.21391499,30.3,120.704135,2020-09-25,08BEAC09FF76,,01:23:32,3,2020-09-25T01:23:32Z,6,SVR/30/9.4,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立北勢國中(2019),臺中市沙鹿區北勢里英才路150號,8,8,95,,24.225506014,27.7,120.56918107,2020-09-25,08BEAC09FF7A,,01:20:56,6,2020-09-25T01:20:56Z,8,SVR/30/10.95,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立太平國小(2019),臺中市太平區中興路35號,6,7,68,,24.13282934,29.5,120.7244263,2020-09-25,08BEAC09FF7C,,01:24:03,4,2020-09-25T01:24:03Z,6,SVR/30/8.73,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立後埔國小(2019),雲林縣土庫鎮後埔里二四一號,16,17,100,,23.6997767,29.1,120.3712484,2020-09-25,08BEAC09FF7E,,01:24:57,10,2020-09-25T01:24:57Z,11.26,GAM/7/17.74,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立福科國中(2019),臺中市西屯區福林路333號,8,8,68,,24.18853321,28.3,120.6145721,2020-09-25,08BEAC09FF80,,01:21:53,5,2020-09-25T01:21:53Z,8,SVR/30/4.87,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立興南國中(2019),桃園市中壢區育英路55號,66,73,83,,24.97412166,25.6,121.2267816,2020-09-25,08BEAC09FF82,,01:24:01,34,2020-09-25T01:24:01Z,11.73,SVR/7/3.28,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立龍泉國小(2019),臺中市龍井區龍泉里龍新路162號,10,11,74,,24.19628097,27.7,120.5476964,2020-09-25,08BEAC09FF84,,01:22:46,7,2020-09-25T01:22:46Z,10,SVR/30/10.67,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立德龍國小(2019),桃園市龍潭區聖亭路八德段451巷140號,38,45,93,,24.88212768,25,121.1951925,2020-09-25,08BEAC09FF86,,01:20:07,23,2020-09-25T01:20:07Z,19.56,SVR/7/7.93,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立臺中啟聰學校(2019),臺中市西屯區協和里安和路1號,6,7,70,,24.1620888193,29.2,120.617700554,2020-09-25,08BEAC09FF88,,01:21:16,5,2020-09-25T01:21:16Z,6,SVR/30/2.62,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立平等國小(2019),臺中市和平區平等里中興路三段環山三巷35號,2,3,72,,24.3177692,23,121.2937275,2020-09-25,08BEAC09FF8C,,01:24:18,1,2020-09-25T01:24:18Z,2,SVR/14/49.52,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立復興國小(2019),臺中市霧峰區坑口里信義路50號,9,10,73,,24.04247,30.8,120.69691,2020-09-25,08BEAC09FF8E,,01:24:45,6,2020-09-25T01:24:45Z,9,SVR/30/13.44,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立大甲高中(2019),臺中市大甲區中山路一段720號,8,8,100,,24.3417592494,26.6,120.621853285,2020-09-25,08BEAC09FF90,,01:20:13,5,2020-09-25T01:20:13Z,8,SVR/30/14.63,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立漢口國中(2019),臺中市西屯區漢口路一段54之1號,8,9,69,,24.1616899212,28.8,120.657665804,2020-09-25,08BEAC09FF92,,01:24:17,5,2020-09-25T01:24:17Z,8,SVR/30/2.0,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立順天國中(2019),臺中巿大甲區大安港路67號,12,12,100,,24.35006086,27,120.6152084,2020-09-25,08BEAC09FF98,,01:20:43,8,2020-09-25T01:20:43Z,12,SVR/30/15.02,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立大德國中(2019),臺中市北屯區雷中街2之23號,4,5,70,,24.1808181904,29,120.668990761,2020-09-25,08BEAC09FF9A,,01:21:04,2,2020-09-25T01:21:04Z,4,SVR/30/4.28,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立大有國小(2019),桃園市桃園區大有路220號,39,46,82,,25.0093673,24.2,121.3206716,2020-09-25,08BEAC09FF9C,,01:25:00,24,2020-09-25T01:25:00Z,N/A,N/A,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立圳堵國小(2019),臺中市神岡區圳堵里三民路639號,2,2,79,,24.27255333,26,120.65814,2020-09-25,08BEAC09FF9E,,01:22:29,1,2020-09-25T01:22:29Z,2,SVR/30/13.52,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立北門國小(2019),桃園市桃園區正康三街139號,49,57,74,,25.0073154,25.3,121.3068939,2020-09-25,08BEAC09FFA0,,00:12:38,33,2020-09-25T00:12:38Z,N/A,N/A,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,嘉義縣縣立布新國小(2019),嘉義縣布袋鎮岑海里文昌街61號,16,16,100,,23.378922,28.1,120.152459,2020-09-25,08BEAC09FFA2,,01:24:19,10,2020-09-25T01:24:19Z,6.66,SVR/30/13.82,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立同德國小(2019),桃園市桃園區同德六街175號,37,44,91,,25.0146603,25.6,121.2960318,2020-09-25,08BEAC09FFA8,,01:20:26,23,2020-09-25T01:20:26Z,N/A,N/A,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立大墩國中(2019),臺中市南屯區惠中路三段98號,6,7,65,,24.1448619,28.8,120.6403424,2020-09-25,08BEAC09FFAA,,01:22:17,4,2020-09-25T01:22:17Z,6,SVR/30/0.8,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,嘉義縣縣立光榮國小(2019),嘉義縣義竹鄉東光村64號,25,26,100,,23.3797078,29.5,120.2476029,2020-09-25,08BEAC09FFAE,,01:23:59,14,2020-09-25T01:23:59Z,10.67,SVR/30/9.71,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,嘉義縣縣立三江國小(2019),嘉義縣東石鄉三家村16號,11,12,78,,23.46882076,28.6,120.1745889,2020-09-25,08BEAC09FFB0,,01:23:15,7,2020-09-25T01:23:15Z,11,SVR/30/7.49,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立光正國小(2019),臺中市霧峰區北勢里豐正路五六六號,11,11,81,,24.06093892,30,120.6675654,2020-09-25,08BEAC09FFB2,,01:19:02,8,2020-09-25T01:19:02Z,11,SVR/30/10.48,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立豐洲國小(2019),臺中市神岡區豐洲路482號,7,8,63,,24.26235666,30.6,120.70418,2020-09-25,08BEAC09FFBA,,01:21:18,4,2020-09-25T01:21:18Z,7,SVR/30/13.84,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立豐榮國小(2019),雲林縣崙背鄉豐榮村豐榮路廿一號,12,14,82,,23.79183769,28.1,120.311746,2020-09-25,08BEAC09FFBC,,01:22:26,9,2020-09-25T01:22:26Z,12,GAM/7/25.35,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立光復國中小(2019),臺中市霧峰區南柳里柳豐路535號,8,8,61,,24.04397822,31.5,120.689895,2020-09-25,08BEAC09FFBE,,01:24:19,6,2020-09-25T01:24:19Z,8,SVR/30/13.0,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立僑榮國小(2019),臺中市霧峰區甲寅里民生路156號,11,11,70,,24.07344177,29.2,120.7015437,2020-09-25,08BEAC09FFC0,,01:22:34,7,2020-09-25T01:22:34Z,11,SVR/30/10.68,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,雲林縣縣立明倫國小(2019),雲林縣東勢鄉月眉村中山路十號,18,19,96,,23.68272006,31,120.284779,2020-09-25,08BEAC09FFC2,,01:15:15,14,2020-09-25T01:15:15Z,8.03,SVR/30/24.28,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立東山高中(2019),臺中市北屯區景賢6路200號,4,4,62,,24.16621833,29.7,120.7131183,2020-09-25,08BEAC09FFC6,,01:22:02,2,2020-09-25T01:22:02Z,4,SVR/30/7.49,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立旭光國小(2019),臺中市烏日區健行路501號,5,6,65,,24.1104395165,29.3,120.594264083,2020-09-25,08BEAC09FFC8,,01:22:36,4,2020-09-25T01:22:36Z,5,SVR/30/6.62,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立霧峰國小(2019),臺中市霧峰區中正路736號,8,9,65,,24.0619544983,30.1,120.698135376,2020-09-25,08BEAC09FFCA,,01:24:27,5,2020-09-25T01:24:27Z,8,SVR/30/11.57,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立日南國中(2019),臺中市大甲區中山路二段69-11號,1,1,100,,24.37843883,27.2,120.6513366,2020-09-25,08BEAC09FFCC,,01:22:40,1,2020-09-25T01:22:40Z,1,SVR/30/10.92,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立東勢國小(2019),桃園市平鎮區平東路一段185號,35,45,87,,24.9110842619,24.7,121.232276447,2020-09-25,08BEAC09FFCE,,01:24:27,23,2020-09-25T01:24:27Z,16.73,SVR/7/5.46,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立元生國小(2019),桃園市中壢區文化二路161號,32,36,93,,24.97466833,25.7,121.2510933,2020-09-25,08BEAC09FFD2,,01:21:18,20,2020-09-25T01:21:18Z,15.19,SVR/7/5.32,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立清水國中(2019),臺中市清水區西社里鰲峰路250號,9,10,75,,24.268665216,29.1,120.562598258,2020-09-25,08BEAC09FFD4,,01:10:50,7,2020-09-25T01:10:50Z,9,SVR/30/15.22,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立臺中女中(2019),臺中市西區自由路一段95號,5,5,65,,24.1363521398,29.2,120.677524209,2020-09-25,08BEAC09FFD6,,01:24:43,3,2020-09-25T01:24:43Z,5,SVR/30/4.09,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立崇德國中(2019),臺中市北屯區崇德路二段227號,5,5,71,,24.17516336,28.1,120.6853042,2020-09-25,08BEAC09FFDA,,01:23:41,3,2020-09-25T01:23:41Z,5,SVR/30/5.18,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立臺中一中(2019),臺中市北區育才街2號,4,5,65,,24.14986023,30,120.6863038,2020-09-25,08BEAC09FFDC,,01:20:39,3,2020-09-25T01:20:39Z,4,SVR/30/4.6,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立至善國中(2019),臺中市西屯區青海路二段308號,6,7,61,,24.1746179,29.6,120.6403774,2020-09-25,08BEAC09FFDE,,01:23:03,4,2020-09-25T01:23:03Z,6,SVR/30/2.52,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺南市市立光榮國小(2019),臺南市左鎮區榮和里61之1號,31,33,78,,23.0643978119,29.6,120.389686584,2020-09-25,08BEAC09FFE0,,01:22:40,17,2020-09-25T01:22:40Z,18.11,GAM/14/21.05,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立五福國小(2019),臺中市霧峰區五福里新埔路239號,10,11,74,,24.073573,30.2,120.667023,2020-09-25,08BEAC09FFE4,,01:21:50,7,2020-09-25T01:21:50Z,10,SVR/30/9.11,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立青埔國小(2019),桃園市中壢區新生路4段112號,40,49,76,,25.0077914,25.8,121.2148421,2020-09-25,08BEAC09FFE6,,01:22:07,25,2020-09-25T01:22:07Z,21.71,SVR/7/6.19,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立臺中家商(2019),臺中市東區和平街50號,4,4,62,,24.13374272,30,120.6844337,2020-09-25,08BEAC09FFE8,,01:22:38,3,2020-09-25T01:22:38Z,4,SVR/30/4.85,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,桃園市市立竹圍國中(2019),桃園市大園區海港路2巷87號,45,55,76,,25.11003941,27.3,121.2382613,2020-09-25,08BEAC09FFEA,,01:24:44,27,2020-09-25T01:24:44Z,N/A,N/A,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立東寶國小(2019),臺中市潭子區雅潭路三段二號,9,10,65,,24.21703083,32.5,120.6845241,2020-09-25,08BEAC09FFEC,,01:22:46,6,2020-09-25T01:22:46Z,9,SVR/30/8.47,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立沙鹿國中(2019),臺中市沙鹿區中正街1號,9,10,73,,24.2352597052,27.7,120.563267469,2020-09-25,08BEAC09FFEE,,01:21:18,6,2020-09-25T01:21:18Z,9,SVR/30/12.16,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立五光國小(2019),臺中市烏日區光明里光明路40號,6,6,71,,24.09427842,29.8,120.6472369,2020-09-25,08BEAC09FFF0,,01:22:16,4,2020-09-25T01:22:16Z,6,SVR/30/6.45,0,acelink.edimax,0,v1.06,0,AI-1003WN
9,1,2,AirBox,臺中市立六寶國小(2019),臺中市大雅區光復路15之2號,6,6,100,,24.2387123,27,120.6358958,2020-09-25,08BEAC09FFF4,,01:22:52,4,2020-09-25T01:22:52Z,6,SVR/30/9.66,0,acelink.edimax,0,v1.06,0,AI-1003WN
