SiteAddr,SiteName,adf_status,app,area,c_d0,c_d0_method,date,device_id,fw_ver,gps_alt,gps_fix,gps_lat,gps_lon,gps_num,hcho,model,name,odm,s_d0,s_d1,s_d2,s_g1,s_g8,s_gg,s_h0,s_t0,time,timestamp
[600]嘉義市東區興安街35號,嘉義市立興安國小,,AirBox,chiayi_city,30.78,Theil-Sen/30/1.5,2020-05-24,74DA38C7CEAC,,2.0,1.0,23.459,120.455,9.0,,,嘉義市興安國小,,45.0,58.0,27.0,,,,100.0,26.25,01:35:47,2020-05-24T01:35:47Z
N/A,AirBox-IISNRL-02 (USA,,AirBox,,N/A,N/A,2020-05-24,74DA38EBF87E,,2.0,1.0,34.039,-118.452,9.0,,,Owenla,,11.0,12.0,7.0,,,,75.0,19.5,01:32:57,2020-05-24T01:32:57Z
N/A,74DA38F6FFA8,,AirBox,kaohsiung,21.86,Theil-Sen/30/1.94,2020-05-24,74DA38F6FFA8,,2.0,1.0,22.619,120.3,9.0,,,CET.outdoor,,35.0,42.0,22.0,,,,78.0,28.75,01:32:21,2020-05-24T01:32:21Z
N/A,74DA38B05374,,AirBox,miaoli,21.48,PA/14/11.95,2020-05-24,74DA38B05374,,2.0,1.0,24.711,120.916,9.0,,,Core,,12.0,14.0,8.0,,,,66.0,24.87,01:32:54,2020-05-24T01:32:54Z
N/A,74DA38AF487E,,AirBox,taoyuan,8.53,BRR/14/1.9,2020-05-24,74DA38AF487E,,2.0,1.0,25.054,121.491,9.0,,,217k3,,7.0,8.0,5.0,,,,82.0,26.75,01:33:09,2020-05-24T01:33:09Z
N/A,74DA38F2123A,,AirBox,taichuang,20.25,BRR/30/4.12,2020-05-24,74DA38F2123A,,2.0,1.0,24.1158487,120.65021546,9.0,,,taichung173,,30.0,33.0,19.0,,,,52.0,38.37,01:26:11,2020-05-24T01:26:11Z
臺南市佳里區安西里公園路445號,臺南市市立佳里國小,0,AirBox,,25.78,Theil-Sen/14/20.24,2020-05-24,08BEAC0A046A,v1.06,2.0,1.0,23.16435098,120.1718527,9.0,0,AI-1003WN,,acelink.edimax,50.0,63.0,29.0,0.0,0.0,0.0,81.0,28.7,01:39:25,2020-05-24T01:39:25Z
N/A,74DA38E2B59C,,AirBox,new_taipei,11.35,BRR/14/3.54,2020-05-24,74DA38E2B59C,,2.0,1.0,24.984,121.444,9.0,,,新北市土城區中央路一段,,10.0,11.0,7.0,,,,70.0,27.87,01:36:13,2020-05-24T01:36:13Z
N/A,74DA38E69CF0,,AirBox,taipei,0.0,LR/14/3.84,2020-05-24,74DA38E69CF0,,2.0,1.0,25.045,121.613,9.0,,,台北市南港區研究院路,,3.0,3.0,2.0,,,,78.0,26.75,01:34:46,2020-05-24T01:34:46Z
[312]新竹縣橫山鄉沙坑村三鄰沙坑街48號,新竹縣縣立沙坑國小,,AirBox,hsinchu_county,6.85,BRR/14/7.28,2020-05-24,74DA38F20C0C,,2.0,1.0,24.739,121.161,9.0,,,新竹縣沙坑國小,,7.0,7.0,6.0,,,,100.0,25.75,01:32:54,2020-05-24T01:32:54Z
高雄市吉東國小 高雄市美濃區吉東里吉頂19號,高雄市市立吉東國小,,AirBox,new_taipei,8.51,Theil-Sen/30/3.75,2020-05-24,74DA38F20F10,,2.0,1.0,22.853,120.546,9.0,,,高雄市美濃區吉東國小,,9.0,10.0,6.0,,,,81.0,27.25,01:37:02,2020-05-24T01:37:02Z
高雄市鼓岩國小 高雄市鼓山區河邊街155號,高雄市市立鼓岩國小,,AirBox,kaohsiung,19.28,Theil-Sen/30/1.04,2020-05-24,74DA38F20F14,,2.0,1.0,22.64,120.282,9.0,,,高雄市鼓山區鼓岩國小,,40.0,48.0,23.0,,,,100.0,26.87,01:36:21,2020-05-24T01:36:21Z
N/A,74DA38F70484,,AirBox,nantou,10.12,LR/30/30.56,2020-05-24,74DA38F70484,,2.0,1.0,23.976,120.978,9.0,,,Vincent,,11.0,13.0,6.0,,,,80.0,26.25,01:32:15,2020-05-24T01:32:15Z
[358]苗栗縣苑裡鎮客庄里新興路21號,苗栗縣縣立客庄國小,,AirBox,miaoli,3.58,LR/14/12.31,2020-05-24,74DA38F20B9E,,2.0,1.0,24.439,120.654,9.0,,,苗栗縣客庄國小,,14.0,15.0,8.0,,,,100.0,25.87,01:36:18,2020-05-24T01:36:18Z
N/A,74DA38E69AF6,,AirBox,kaohsiung,9.71,Theil-Sen/30/4.92,2020-05-24,74DA38E69AF6,,2.0,1.0,22.676,120.297,9.0,,,LS house,,0.0,0.0,0.0,,,,65.0,26.75,01:31:26,2020-05-24T01:31:26Z
N/A,74DA38E69CBE,,AirBox,taichuang,5.67,LR/14/12.28,2020-05-24,74DA38E69CBE,,2.0,1.0,24.366,120.639,9.0,,,育華工業,,6.0,7.0,4.0,,,,78.0,27.87,01:36:13,2020-05-24T01:36:13Z
[350]苗栗縣竹南鎮山佳里龍山路三段39號,苗栗縣縣立山佳國小,,AirBox,miaoli,20.28,PA/14/14.93,2020-05-24,74DA38F20B9A,,2.0,1.0,24.702,120.878,9.0,,,苗栗縣山佳國小,,13.0,14.0,8.0,,,,100.0,25.5,01:32:53,2020-05-24T01:32:53Z
臺中市霧峰區中正路1222號,臺中市立霧峰農工,0,AirBox,,13.81,BRR/30/10.65,2020-05-24,08BEAC0A006E,v1.06,2.0,1.0,24.07386045,120.7018616,9.0,0,AI-1003WN,,acelink.edimax,29.0,31.0,17.0,0.0,0.0,0.0,89.0,29.0,01:38:57,2020-05-24T01:38:57Z
[369]苗栗縣卓蘭鎮坪林里七鄰坪林86之2號,苗栗縣縣立坪林國小,,AirBox,miaoli,1.62,LR/14/13.01,2020-05-24,74DA38F20E84,,2.0,1.0,24.335,120.876,9.0,,,苗栗縣坪林國民小學,,7.0,9.0,4.0,,,,98.0,24.62,01:34:31,2020-05-24T01:34:31Z
雲林縣崙背鄉水尾村頂街一號,雲林縣縣立陽明國小,0,AirBox,,31.87,Theil-Sen/21/20.93,2020-05-24,08BEAC0A006A,v1.06,2.0,1.0,23.7852019,120.3556269,9.0,0,AI-1003WN,,acelink.edimax,17.0,19.0,9.0,0.0,0.0,0.0,100.0,29.5,01:38:07,2020-05-24T01:38:07Z
臺中市大里區國中路365號,臺中市立大里高中,0,AirBox,,11.32,BRR/30/7.43,2020-05-24,08BEAC0A006C,v1.06,2.0,1.0,24.09485746,120.6790546,9.0,0,AI-1003WN,,acelink.edimax,24.0,26.0,13.0,0.0,0.0,0.0,88.0,31.1,01:36:19,2020-05-24T01:36:19Z
高雄市仁美國小 高雄市鳥松區華美里學堂路2號,高雄市市立仁美國小,,AirBox,kaohsiung,19.21,BRR/30/9.79,2020-05-24,74DA38F20BDC,,2.0,1.0,22.658,120.394,9.0,,,Airbox2,,37.0,46.0,21.0,,,,100.0,26.25,01:37:10,2020-05-24T01:37:10Z
高雄市大華國小 高雄市鳥松區大華里大華路200號,高雄市市立大華國小,,AirBox,kaohsiung,20.82,Theil-Sen/30/5.79,2020-05-24,74DA38F20BDE,,2.0,1.0,22.653,120.34,9.0,,,高雄市鳥松區大華國小2,,33.0,38.0,21.0,,,,78.0,29.11,01:35:11,2020-05-24T01:35:11Z
[310]新竹縣竹東鎮東峰路281號,新竹縣縣立員崠國小,,AirBox,hsinchu_county,5.93,BRR/14/3.52,2020-05-24,74DA38F209D8,,2.0,1.0,24.714,121.07,9.0,,,新竹縣員崠國小,,6.0,7.0,3.0,,,,100.0,24.87,01:32:26,2020-05-24T01:32:26Z
桃園市蘆竹區光明路一段123號,桃園市市立光明國中,0,AirBox,,11.25,BRR/30/5.69,2020-05-24,08BEAC0A026E,v1.06,2.0,1.0,25.0446921,121.2895314,9.0,0,AI-1003WN,,acelink.edimax,17.0,21.0,14.0,0.0,0.0,0.0,85.0,27.0,01:37:48,2020-05-24T01:37:48Z
[310]新竹縣竹東鎮二重里光明路32號,新竹縣縣立二重國小,,AirBox,hsinchu_county,6.07,BRR/14/4.36,2020-05-24,74DA38F209D4,,2.0,1.0,24.767,121.057,9.0,,,新竹縣二重國小,,6.0,6.0,3.0,,,,100.0,25.25,01:35:24,2020-05-24T01:35:24Z
臺中市石岡區土牛里豐勢路308號,臺中市立土牛國小,0,AirBox,,61.17,LR/30/6.84,2020-05-24,08BEAC0A035C,v1.06,2.0,1.0,24.2655249581,120.808502175,9.0,0,AI-1003WN,,acelink.edimax,9.0,11.0,5.0,0.0,0.0,0.0,90.0,26.8,01:37:26,2020-05-24T01:37:26Z
嘉義縣東石鄉永屯村39之2號,嘉義縣縣立東榮國小,0,AirBox,,28.04,Theil-Sen/30/10.56,2020-05-24,08BEAC0A0266,v1.06,2.0,1.0,23.55756889,120.4349193,9.0,0,AI-1003WN,,acelink.edimax,42.0,54.0,25.0,0.0,0.0,0.0,99.0,29.0,01:39:28,2020-05-24T01:39:28Z
N/A,74DA38ED053A,,AirBox,taoyuan,32.93,BRR/14/4.6,2020-05-24,74DA38ED053A,,2.0,1.0,25.076,121.476,9.0,,,PM 2.5-Setup-F6,,53.0,96.0,71.0,,,,77.0,27.12,01:31:18,2020-05-24T01:31:18Z
臺南市東區裕文路60號,臺南市市立東區復興國小,0,AirBox,,21.98,Theil-Sen/14/3.69,2020-05-24,08BEAC0A0264,v1.06,2.0,1.0,22.9822651,120.2386093,9.0,0,AI-1003WN,,acelink.edimax,51.0,65.0,30.0,0.0,0.0,0.0,100.0,28.3,01:36:32,2020-05-24T01:36:32Z
嘉義縣東石鄉西崙村131號,嘉義縣縣立龍崗國小,0,AirBox,,9.16,BRR/14/7.41,2020-05-24,08BEAC0A0262,v1.06,2.0,1.0,23.43641234,120.1833882,9.0,0,AI-1003WN,,acelink.edimax,16.0,19.0,9.0,0.0,0.0,0.0,100.0,28.5,01:35:50,2020-05-24T01:35:50Z
臺南市白河區仙草里22號,臺南市市立仙草國小,0,AirBox,,29.61,Theil-Sen/30/13.52,2020-05-24,08BEAC0A0260,v1.06,2.0,1.0,23.3450457167,120.473828875,9.0,0,AI-1003WN,,acelink.edimax,44.0,56.0,22.0,0.0,0.0,0.0,100.0,27.6,01:38:04,2020-05-24T01:38:04Z
[303]新竹縣湖口鄉湖口村3鄰八德路二段182號,新竹縣縣立湖口國小,,AirBox,hsinchu_county,17.23,PA/14/12.05,2020-05-24,74DA38F209DC,,2.0,1.0,24.878,121.061,9.0,,,新竹縣湖口國小,,11.0,11.0,7.0,,,,100.0,26.62,01:36:59,2020-05-24T01:36:59Z
N/A,74DA38E2B5BE,,AirBox,tainan,10.17,Theil-Sen/14/4.44,2020-05-24,74DA38E2B5BE,,2.0,1.0,23.017,120.228,9.0,,,AirBox,,12.0,13.0,8.0,,,,76.0,27.87,01:32:46,2020-05-24T01:32:46Z
[302]新竹縣竹北市大義里鳳岡路3段200號,新竹縣縣立鳳岡國小,,AirBox,hsinchu_county,15.93,PA/14/6.21,2020-05-24,74DA38F209DE,,2.0,1.0,24.861,120.964,9.0,,,Fkes-pm2.5,,9.0,11.0,5.0,,,,79.0,27.25,01:34:47,2020-05-24T01:34:47Z
桃園市大溪區永福里信義路十二鄰1165號,桃園市市立永福國小,0,AirBox,,6.58,BRR/30/11.58,2020-05-24,08BEAC0A0268,v1.06,2.0,1.0,24.89303695,121.3258542,9.0,0,AI-1003WN,,acelink.edimax,8.0,9.0,4.0,0.0,0.0,0.0,82.0,27.5,01:38:14,2020-05-24T01:38:14Z
臺南市南區南門路232號,臺南市市立志開實驗小學,0,AirBox,,1.62,Theil-Sen/14/1.11,2020-05-24,08BEAC0A0064,v1.06,2.0,1.0,22.9747444,120.2041764,9.0,0,AI-1003WN,,acelink.edimax,0.0,0.0,0.0,0.0,0.0,0.0,90.0,27.8,01:35:36,2020-05-24T01:35:36Z
[369]苗栗縣卓蘭鎮內灣里120號,苗栗縣縣立內灣國小,,AirBox,miaoli,9.45,LR/30/11.81,2020-05-24,74DA38F20E8A,,2.0,1.0,24.298,120.849,9.0,,,苗栗縣內灣國小,,12.0,13.0,6.0,,,,100.0,24.75,01:32:50,2020-05-24T01:32:50Z
臺中市東區仁和路330號,臺中市立東峰國中,0,AirBox,,9.26,BRR/30/5.66,2020-05-24,08BEAC0A0066,v1.06,2.0,1.0,24.1286832,120.6907009,9.0,0,AI-1003WN,,acelink.edimax,20.0,22.0,11.0,0.0,0.0,0.0,89.0,29.8,01:36:03,2020-05-24T01:36:03Z
[363]苗栗縣公館鄉開礦村九鄰143號,苗栗縣縣立開礦國小,,AirBox,miaoli,4.57,BRR/30/12.48,2020-05-24,74DA38F207F4,,2.0,1.0,24.46,120.863,9.0,,,苗栗縣開礦國小,,7.0,7.0,4.0,,,,100.0,25.5,01:35:45,2020-05-24T01:35:45Z
臺中市清水區菁埔里臨海路27-2號,臺中市立清泉國中,0,AirBox,,5.44,LR/30/16.06,2020-05-24,08BEAC0A0062,v1.06,2.0,1.0,24.30587379,120.592725,9.0,0,AI-1003WN,,acelink.edimax,6.0,7.0,3.0,0.0,0.0,0.0,100.0,27.5,01:35:03,2020-05-24T01:35:03Z
高雄市仁武國小 高雄市仁武區中正路94號,高雄市市立仁武國小,,AirBox,kaohsiung,21.69,Theil-Sen/30/9.78,2020-05-24,74DA38F20BD2,,2.0,1.0,22.701,120.348,9.0,,,高雄市立仁武區仁武國小新,,45.0,57.0,27.0,,,,100.0,26.5,01:35:49,2020-05-24T01:35:49Z
桃園市中壢區中央西路二段141巷100號,桃園市中壢高商,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A0068,v1.06,2.0,1.0,24.9626461,121.2143131,9.0,0,AI-1003WN,,acelink.edimax,17.0,18.0,10.0,0.0,0.0,0.0,77.0,26.8,01:35:25,2020-05-24T01:35:25Z
[304]新竹縣新豐鄉重興村明德巷13號,新竹縣縣立新豐國小,,AirBox,hsinchu_county,13.75,PA/14/10.62,2020-05-24,74DA38F20BD4,,2.0,1.0,24.9,120.988,9.0,,,新竹縣新豐國小,,9.0,10.0,6.0,,,,100.0,26.25,01:35:12,2020-05-24T01:35:12Z
高雄市福安國小 高雄市美濃區福安里中山路二段358號,高雄市市立福安國小,,AirBox,new_taipei,7.71,BRR/14/5.51,2020-05-24,74DA38F20F1C,,2.0,1.0,25.062,121.451,9.0,,,高雄市美濃區福安國小,,17.0,18.0,10.0,,,,100.0,25.87,01:37:02,2020-05-24T01:37:02Z
[360]苗栗縣苗栗市福麗里電台10號,苗栗縣縣立明仁國中,,AirBox,miaoli,4.01,BRR/30/1.08,2020-05-24,74DA38F20B98,,2.0,1.0,24.559,120.812,9.0,,,苗栗縣明仁國中,,6.0,7.0,4.0,,,,100.0,25.37,01:34:55,2020-05-24T01:34:55Z
高雄市九如國小 高雄市鼓山區九如四路763號,高雄市市立九如國小,,AirBox,kaohsiung,21.57,Theil-Sen/30/2.4,2020-05-24,74DA38F20F1E,,2.0,1.0,22.652,120.278,9.0,,,高雄市九如國小02,,45.0,55.0,30.0,,,,100.0,26.87,01:35:53,2020-05-24T01:35:53Z
高雄市立文山高級中學 高雄市鳥松區文德里大埤路31號,高雄市市立文山高中,,AirBox,kaohsiung,12.11,Theil-Sen/30/6.85,2020-05-24,74DA38F20B96,,2.0,1.0,22.647,120.353,9.0,,,園藝試驗所,,12.0,13.0,7.0,,,,73.0,30.11,01:37:00,2020-05-24T01:37:00Z
[616]嘉義縣新港鄉福德村登雲路105號,嘉義縣立新港國小,,AirBox,chiayi_county,12.4,BRR/14/13.84,2020-05-24,74DA38E2B75E,,2.0,1.0,23.555,120.344,9.0,,,新港國民小學,,27.0,30.0,16.0,,,,100.0,26.12,01:33:38,2020-05-24T01:33:38Z
高雄市立仁武高級中學 高雄市仁武區文武里仁林路20號,高雄市市立仁武高中,,AirBox,kaohsiung,19.9,Theil-Sen/30/10.33,2020-05-24,74DA38F20B90,,2.0,1.0,22.702,120.355,9.0,,,高雄市立仁武高中,,41.0,52.0,21.0,,,,100.0,26.37,01:31:00,2020-05-24T01:31:00Z
N/A,74DA38F7048A,,AirBox,nantou,17.75,LR/30/4.34,2020-05-24,74DA38F7048A,,2.0,1.0,23.952,120.685,9.0,,,  ㄕㄡˇ,,24.0,27.0,15.0,,,,78.0,32.0,01:33:50,2020-05-24T01:33:50Z
桃園市桃園區經國路276號,桃園市市立經國國中,0,AirBox,,10.82,BRR/30/3.0,2020-05-24,08BEAC0A0468,v1.06,2.0,1.0,25.022375,121.3044283,9.0,0,AI-1003WN,,acelink.edimax,14.0,14.0,8.0,0.0,0.0,0.0,74.0,28.0,01:39:02,2020-05-24T01:39:02Z
N/A,74DA38AF4872,,AirBox,chiayi_county,7.24,Theil-Sen/30/10.69,2020-05-24,74DA38AF4872,,2.0,1.0,23.554,120.474,9.0,,,興農二街（室內）,,3.0,4.0,2.0,,,,86.0,26.87,01:33:51,2020-05-24T01:33:51Z
臺南市佳里區塭內里塭子內40號,臺南市市立塭內國小,0,AirBox,,25.36,Theil-Sen/14/16.14,2020-05-24,08BEAC0A0460,v1.06,2.0,1.0,23.1255561,120.1649616,9.0,0,AI-1003WN,,acelink.edimax,51.0,64.0,31.0,0.0,0.0,0.0,85.0,28.5,01:38:33,2020-05-24T01:38:33Z
N/A,74DA38E2B60A,,AirBox,taichuang,7.84,BRR/30/5.54,2020-05-24,74DA38E2B60A,,2.0,1.0,24.12,120.683,9.0,,,台中市明德中學,,21.0,22.0,13.0,,,,100.0,28.75,01:35:09,2020-05-24T01:35:09Z
N/A,74DA38AF47C4,,AirBox,taichuang,3.92,BRR/30/6.21,2020-05-24,74DA38AF47C4,,2.0,1.0,24.18,120.694,9.0,,,Siouci,,13.0,16.0,10.0,,,,100.0,28.0,01:35:16,2020-05-24T01:35:16Z
N/A,74DA38E2B492,,AirBox,hsinchu_city,7.73,LR/14/0.58,2020-05-24,74DA38E2B492,,2.0,1.0,24.753,121.745,9.0,,,Peter_Home,,0.0,0.0,0.0,,,,63.0,27.87,01:34:11,2020-05-24T01:34:11Z
N/A,74DA38E2B594,,AirBox,pingtung,8.91,BRR/30/22.84,2020-05-24,74DA38E2B594,,2.0,1.0,22.469,120.463,9.0,,,Book,,7.0,8.0,5.0,,,,78.0,28.11,01:35:32,2020-05-24T01:35:32Z
雲林縣口湖鄉湖東村五二號,雲林縣縣立口湖國中,0,AirBox,,9.53,BRR/14/14.87,2020-05-24,08BEAC0A0466,v1.06,2.0,1.0,23.5876728,120.1845584,9.0,0,AI-1003WN,,acelink.edimax,16.0,18.0,8.0,0.0,0.0,0.0,100.0,29.0,01:34:34,2020-05-24T01:34:34Z
N/A,08BEAC028A58,,AirBox,kaohsiung,3.76,Theil-Sen/30/40.59,2020-05-24,08BEAC028A58,,2.0,1.0,23.171,120.775,9.0,,,iTribe勤和部落,,4.0,4.0,2.0,,,,100.0,24.75,01:35:42,2020-05-24T01:35:42Z
N/A,AirBox-UChicago-41,,AirBox,,N/A,N/A,2020-05-24,74DA38ED0784,,2.0,1.0,23.86012367,90.40500744,9.0,,,pphi_bd_edi1004,,16.0,16.0,11.0,,,,37.0,22.62,01:36:12,2020-05-24T01:36:12Z
Wanhua,萬華-1,,AirBox,taipei,12.33,BRR/14/0.11,2020-05-24,08BEAC028A52,,2.0,1.0,25.046,121.507,9.0,,,手動站：萬華站-1（A52),,8.0,9.0,5.0,,,,66.0,28.86,01:36:39,2020-05-24T01:36:39Z
Chiayi,嘉義-1,,AirBox,taipei,36.35,Theil-Sen/30/0.23,2020-05-24,08BEAC028A50,,2.0,1.0,23.46484125,120.4410574,9.0,,,手動站：嘉義站-1（A50),,44.0,56.0,25.0,,,,70.0,31.11,01:34:04,2020-05-24T01:34:04Z
Douliu,斗六-2,,AirBox,taipei,26.61,BRR/14/3.68,2020-05-24,08BEAC028A56,,2.0,1.0,25.04170237,121.5440922,9.0,,,手動站：斗六站-2（A56）,,43.0,61.0,24.0,,,,83.0,31.36,01:34:37,2020-05-24T01:34:37Z
Douliu,斗六-1,,AirBox,taipei,26.91,BRR/14/3.68,2020-05-24,08BEAC028A54,,2.0,1.0,25.04170237,121.5440922,9.0,,,手動站：斗六站-1（A54）,,44.0,59.0,26.0,,,,84.0,30.86,01:32:00,2020-05-24T01:32:00Z
N/A,74DA38F7C19A,,AirBox,NA,46.99,LR/30/9.0,2020-05-24,74DA38F7C19A,,2.0,1.0,24.053,120.629,9.0,,,airbox,,33.0,39.0,19.0,,,,74.0,34.36,01:37:09,2020-05-24T01:37:09Z
臺南市將軍區苓和里132號,臺南市市立苓和國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A0604,v1.06,2.0,1.0,23.2194733,120.1612734,9.0,0,AI-1003WN,,acelink.edimax,48.0,59.0,28.0,0.0,0.0,0.0,92.0,27.7,01:35:29,2020-05-24T01:35:29Z
[300]新竹市北區海濱路55號,新竹市立南華國中,,AirBox,hsinchu_city,17.0,PA/14/6.16,2020-05-24,74DA38C7D58C,,2.0,1.0,24.843,120.927,9.0,,,新竹市南華國中,,11.0,13.0,8.0,,,,99.0,25.5,01:33:31,2020-05-24T01:33:31Z
桃園市新屋區中山東路二段668巷64號,桃園市市立頭洲國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A0606,v1.06,2.0,1.0,24.96296166,121.1422069,9.0,0,AI-1003WN,,acelink.edimax,7.0,8.0,4.0,0.0,0.0,0.0,99.0,28.8,01:36:02,2020-05-24T01:36:02Z
N/A,74DA38C7CF96,,AirBox,hsinchu_city,1.74,PA/14/5.69,2020-05-24,74DA38C7CF96,,2.0,1.0,24.776,121.018,9.0,,,aa_home,,0.0,0.0,0.0,,,,67.0,26.87,01:33:27,2020-05-24T01:33:27Z
嘉義縣太保市崙頂村1號,嘉義縣縣立安東國小,0,AirBox,,20.47,BRR/14/6.21,2020-05-24,08BEAC0A0608,v1.06,2.0,1.0,23.45869354,120.3080217,9.0,0,AI-1003WN,,acelink.edimax,41.0,51.0,25.0,0.0,0.0,0.0,100.0,28.5,01:36:10,2020-05-24T01:36:10Z
桃園市大溪區義和里三鄰安和路38號,桃園市市立內柵國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A028E,v1.06,2.0,1.0,24.8556076902,121.282213479,9.0,0,AI-1003WN,,acelink.edimax,11.0,12.0,6.0,0.0,0.0,0.0,91.0,26.0,01:36:42,2020-05-24T01:36:42Z
N/A,08BEAC028C92,,AirBox,NA,32.52,LR/7/0.37,2020-05-24,08BEAC028C92,,2.0,1.0,24.43423166,118.3151166,9.0,,,金门高中体育馆,,10.0,11.0,7.0,,,,76.0,26.37,01:34:00,2020-05-24T01:34:00Z
N/A,74DA38B05152,,AirBox,miaoli,5.05,PA/14/12.87,2020-05-24,74DA38B05152,,2.0,1.0,24.704,120.911,9.0,,,NHRI-AK,,3.0,3.0,1.0,,,,84.0,26.12,01:32:36,2020-05-24T01:32:36Z
N/A,74DA38AF4892,,AirBox,yunlin,23.15,Theil-Sen/21/2.8,2020-05-24,74DA38AF4892,,2.0,1.0,23.692,120.528,9.0,,,pigger,,12.0,16.0,9.0,,,,100.0,26.87,01:35:33,2020-05-24T01:35:33Z
N/A,08BEAC028C0A,,AirBox,taichuang,23.7,LR/30/8.91,2020-05-24,08BEAC028C0A,,2.0,1.0,24.05675,120.628642,9.0,,,SYS 01,,14.0,15.0,10.0,,,,78.0,35.61,01:36:33,2020-05-24T01:36:33Z
臺中市南區復興路二段152號,臺中市立四育國中,0,AirBox,,15.32,BRR/30/3.88,2020-05-24,08BEAC0A028C,v1.06,2.0,1.0,24.12490825,120.6652035,9.0,0,AI-1003WN,,acelink.edimax,31.0,37.0,17.0,0.0,0.0,0.0,86.0,29.5,01:37:56,2020-05-24T01:37:56Z
N/A,74DA38F7C20C,,AirBox,taoyuan,7.05,BRR/30/2.12,2020-05-24,74DA38F7C20C,,2.0,1.0,24.988,121.285,9.0,,,inner,,8.0,9.0,5.0,,,,77.0,26.5,01:33:58,2020-05-24T01:33:58Z
N/A,74DA38B050FE,,AirBox,kaohsiung,9.34,Theil-Sen/30/1.93,2020-05-24,74DA38B050FE,,2.0,1.0,22.649,120.282,9.0,,,INM,,4.0,4.0,2.0,,,,76.0,25.12,01:32:22,2020-05-24T01:32:22Z
雲林縣台西鄉和豐村復興路五三號,雲林縣縣立新興國小,0,AirBox,,7.77,BRR/14/30.43,2020-05-24,08BEAC0A02EC,v1.04,2.0,1.0,23.73981356,120.2222943,9.0,0,AI-1003WN,,acelink.edimax,11.0,12.0,6.0,0.0,0.0,0.0,88.0,29.7,01:39:10,2020-05-24T01:39:10Z
臺中市霧峰區吉峰里民生路349號,臺中市立吉峰國小,0,AirBox,,9.53,BRR/30/11.33,2020-05-24,08BEAC0A011E,v1.06,2.0,1.0,24.0784752,120.7184616,9.0,0,AI-1003WN,,acelink.edimax,20.0,21.0,12.0,0.0,0.0,0.0,88.0,28.8,01:38:05,2020-05-24T01:38:05Z
嘉義縣大林鎮中林里九鄰147號,嘉義縣縣立中林國小,0,AirBox,,37.31,Theil-Sen/30/14.63,2020-05-24,08BEAC0A02EA,v1.06,2.0,1.0,23.59001979,120.4771899,9.0,0,AI-1003WN,,acelink.edimax,52.0,65.0,31.0,0.0,0.0,0.0,89.0,28.7,01:36:01,2020-05-24T01:36:01Z
N/A,08BEAC0286AE,,AirBox,new_taipei,14.67,BRR/14/4.91,2020-05-24,08BEAC0286AE,,2.0,1.0,25.05349005,121.4392031,9.0,,,A05站1月台,,19.0,20.0,11.0,,,,74.0,27.62,01:36:43,2020-05-24T01:36:43Z
臺中市東勢區茂興里石城街182巷26號,臺中市立石城國小,0,AirBox,,88.71,LR/30/8.94,2020-05-24,08BEAC0A011C,v1.06,2.0,1.0,24.26330288,120.829574,9.0,0,AI-1003WN,,acelink.edimax,10.0,12.0,5.0,0.0,0.0,0.0,85.0,28.1,01:36:38,2020-05-24T01:36:38Z
N/A,新北市新店幼兒園,,AirBox,new_taipei,5.33,BRR/14/6.75,2020-05-24,74DA38F7C39E,,2.0,1.0,24.987,121.521,9.0,,,新北市立新店幼兒園,,8.0,10.0,4.0,,,,100.0,24.87,01:34:34,2020-05-24T01:34:34Z
N/A,08BEAC02889C,,AirBox,new_taipei,N/A,N/A,2020-05-24,08BEAC02889C,,2.0,1.0,25.0241946,121.2211894,9.0,,,A17站2月台,,12.0,13.0,8.0,,,,76.0,26.12,01:36:34,2020-05-24T01:36:34Z
N/A,74DA38EBF644,,AirBox,yunlin,49.02,Theil-Sen/21/10.04,2020-05-24,74DA38EBF644,,2.0,1.0,23.722,120.447,9.0,,,虎尾做自己王麗萍2,,28.0,35.0,19.0,,,,99.0,27.62,01:32:50,2020-05-24T01:32:50Z
N/A,74DA38EBF646,,AirBox,taichuang,10.95,BRR/30/3.91,2020-05-24,74DA38EBF646,,2.0,1.0,24.182,120.621,9.0,,,LI,,19.0,21.0,13.0,,,,78.0,27.87,01:33:02,2020-05-24T01:33:02Z
N/A,08BEAC02889E,,AirBox,new_taipei,11.84,BRR/14/4.31,2020-05-24,08BEAC02889E,,2.0,1.0,25.033,121.422,9.0,,,A06站PAO,,13.0,14.0,8.0,,,,74.0,26.87,01:36:35,2020-05-24T01:36:35Z
N/A,08BEAC028926,,AirBox,new_taipei,12.11,BRR/30/9.29,2020-05-24,08BEAC028926,,2.0,1.0,24.91289858,121.3193674,9.0,,,妙法寺,,20.0,23.0,11.0,,,,91.0,24.62,01:31:22,2020-05-24T01:31:22Z
桃園市桃園區德壽街10號,桃園市桃園特殊教育學校,0,AirBox,,28.57,BRR/30/1.76,2020-05-24,08BEAC0A057E,v1.06,2.0,1.0,24.97971403,121.3020263,9.0,0,AI-1003WN,,acelink.edimax,49.0,51.0,22.0,0.0,0.0,0.0,90.0,27.1,01:21:05,2020-05-24T01:21:05Z
